Artist,Title,Date,Credit 1,Credit 2,Museum
Bradford Young,REkOGNIZE,,"Courtesy of the Artist. REkOGNIZE is commissioned by the Hillman Photography Initiative, Carnegie Museum of Art, Pittsburgh. Support for the Hillman Photography Initiative is provided by the William T. Hillman Foundation and the Henry L. Hillman Foundation. ",,Carnegie Museum of Art
