Artist,Title,Date,Credit 1,Credit 2,Museum
,"Beryl variety Aquamarine in Platinum with Diamonds. Edwardian style brooch, 5.7 cm tall",circa 1910-1920,"Donated in 1982, it is on display in Wertz Gallery in the Birthstones exhibit.",Photo by Harold and Erica Van Pelt.,Carnegie Museum of Natural History
