Artist,Title,Date,Credit 1,Credit 2,Museum
"Haida, British Columbia",Basket,ca 1890-1910,Basket woven by Isabella [Mes. Charles] Edenshaw. ,"Painting of a bullhead (sculpin) by her husband, Charles Edenshaw.",Carnegie Museum of Natural History
