Artist,Title,Date,Credit 1,Credit 2,Museum
,"Hat (women's, red velour with red decorative netting and black satin lining)",ca 1950s,"* The Andy Warhol Foundation for the Visual Arts, Inc.",,The Andy Warhol Museum
