Artist,Title,Date,Credit 1,Credit 2,Museum
Paul Thek,Warrior's Arm,1966-1967,"The Henry L. Hillman Fund, Mr. and Mrs. James H. Rich Fund, Carnegie Mellon Art Gallery Fund, and A. W. Mellon Acquisition Endowment Fund. © The Estate of George Paul Thek.",,Carnegie Museum of Art
