Artist,Title,Date,Credit 1,Credit 2,Museum
"Morenci, Arizona",Azurite rosette ,Circa 1899,From the William W. Jefferis collection that Andrew Carnegie purchased for the museum in 1904. On display in the Carbonates case in Hillman Hall.,Photo by Debra L. Wilson.,Carnegie Museum of Natural History
