total time excited,233267,
total time image,49871.1,
total number of excited,84277,
total number of image,12441,
average time excited,2.76786,
average time image,4.00861,
2018-02-21-05-50-44-555,excited,2.676
2018-02-21-05-53-59-150,excited,2.699
2018-02-21-05-56-14-074,excited,2.667
2018-02-21-05-56-30-932,excited,2.692
2018-02-21-05-56-49-848,excited,2.691
2018-02-21-05-57-08-890,excited,2.692
2018-02-21-05-58-26-744,excited,2.692
2018-02-21-05-59-17-041,excited,0.087
2018-02-21-05-59-17-156,Image,0.114
2018-02-21-05-59-19-170,excited,2.013
2018-02-21-06-00-59-098,excited,2.672
2018-02-21-06-02-48-318,excited,2.691
2018-02-21-06-03-55-230,excited,2.689
2018-02-21-06-04-41-216,excited,2.678
2018-02-21-06-04-55-355,excited,2.705
2018-02-21-06-05-32-612,excited,2.69
2018-02-21-06-09-06-908,excited,2.67
2018-02-21-06-09-37-354,excited,2.659
2018-02-21-06-11-36-382,excited,2.687
2018-02-21-06-11-43-906,excited,2.681
2018-02-21-06-12-06-162,excited,2.688
2018-02-21-06-12-37-483,excited,2.659
2018-02-21-06-12-48-040,excited,2.699
2018-02-21-06-16-54-371,excited,2.693
2018-02-21-06-17-09-984,excited,2.672
2018-02-21-06-19-58-910,excited,2.682
2018-02-21-06-20-05-905,excited,2.679
2018-02-21-06-20-31-947,excited,2.66
2018-02-21-06-21-15-648,excited,2.687
2018-02-21-06-22-14-263,excited,2.685
2018-02-21-06-22-26-970,excited,2.689
2018-02-21-06-24-47-801,excited,2.662
2018-02-21-06-28-18-938,excited,2.688
2018-02-21-06-29-04-407,excited,2.696
2018-02-21-06-29-23-865,excited,2.692
2018-02-21-06-29-41-955,excited,2.668
2018-02-21-06-34-57-358,excited,2.696
2018-02-21-06-35-30-991,excited,2.661
2018-02-21-06-37-13-198,excited,2.682
2018-02-21-06-37-26-519,excited,2.676
2018-02-21-06-39-00-281,excited,2.668
2018-02-21-06-39-28-478,excited,2.697
2018-02-21-06-39-40-394,excited,2.695
2018-02-21-06-39-56-402,excited,2.688
2018-02-21-06-40-53-948,excited,2.702
2018-02-21-06-42-22-371,excited,2.688
2018-02-21-06-43-16-759,excited,2.675
2018-02-21-06-43-27-970,excited,2.665
2018-02-21-06-44-07-798,excited,2.695
2018-02-21-06-44-35-007,excited,2.662
2018-02-21-06-45-16-095,excited,2.672
2018-02-21-06-45-54-653,excited,2.667
2018-02-21-06-46-50-190,excited,2.694
2018-02-21-06-51-07-883,excited,2.699
2018-02-21-06-51-34-898,excited,2.665
2018-02-21-06-53-08-991,excited,2.686
2018-02-21-06-53-17-484,excited,2.67
2018-02-21-06-53-21-339,excited,0.115
2018-02-21-06-53-22-348,Image,1.008
2018-02-21-06-53-24-369,excited,2.02
2018-02-21-06-53-47-580,excited,2.701
2018-02-21-06-54-08-697,excited,2.673
2018-02-21-06-57-54-494,excited,2.672
2018-02-21-06-59-13-490,excited,2.691
2018-02-21-06-59-42-909,excited,2.66
2018-02-21-07-01-06-879,excited,2.675
2018-02-21-07-01-12-387,excited,2.677
2018-02-21-07-02-13-691,excited,2.665
2018-02-21-07-02-22-608,excited,2.685
2018-02-21-07-02-35-743,excited,2.659
2018-02-21-07-06-03-764,excited,0.117
2018-02-21-07-06-04-749,Image,0.984
2018-02-21-07-06-06-785,excited,2.035
2018-02-21-07-07-30-492,excited,2.676
2018-02-21-07-07-53-724,excited,2.677
2018-02-21-07-10-28-106,excited,2.67
2018-02-21-07-10-44-247,excited,2.67
2018-02-21-07-10-47-747,excited,2.672
2018-02-21-07-11-47-355,excited,2.68
2018-02-21-07-11-57-977,excited,2.67
2018-02-21-07-13-03-512,excited,2.685
2018-02-21-07-15-14-383,excited,2.7
2018-02-21-07-16-13-843,excited,2.662
2018-02-21-07-17-44-850,excited,2.698
2018-02-21-07-17-48-255,excited,2.69
2018-02-21-07-17-58-835,excited,2.668
2018-02-21-07-19-37-657,excited,2.683
2018-02-21-07-21-44-474,excited,2.668
2018-02-21-07-21-57-074,excited,2.666
2018-02-21-07-22-09-723,excited,2.68
2018-02-21-07-22-12-543,excited,2.7
2018-02-21-07-22-25-046,excited,2.684
2018-02-21-07-22-30-634,excited,2.657
2018-02-21-07-23-04-942,excited,2.701
2018-02-21-07-26-23-182,excited,2.67
2018-02-21-07-26-25-989,excited,2.659
2018-02-21-07-27-56-668,excited,2.694
2018-02-21-07-29-25-150,excited,2.698
2018-02-21-07-29-54-613,excited,2.703
2018-02-21-07-30-44-611,excited,2.698
2018-02-21-07-31-40-466,excited,2.669
2018-02-21-07-33-35-282,excited,2.684
2018-02-21-07-34-27-601,excited,2.699
2018-02-21-07-37-16-499,excited,2.682
2018-02-21-07-37-31-124,excited,2.691
2018-02-21-07-38-30-737,excited,2.684
2018-02-21-07-39-59-787,excited,2.681
2018-02-21-07-41-25-146,excited,2.675
2018-02-21-07-42-00-314,excited,2.687
2018-02-21-07-42-37-756,excited,2.66
2018-02-21-07-43-18-275,excited,2.684
2018-02-21-07-43-53-026,excited,2.682
2018-02-21-07-44-44-340,excited,2.7
2018-02-21-07-45-48-474,excited,2.7
2018-02-21-07-46-10-084,excited,2.677
2018-02-21-07-46-52-177,excited,0.198
2018-02-21-07-46-52-292,Image,0.114
2018-02-21-07-46-52-604,excited,0.311
2018-02-21-07-46-58-205,Image,5.6
2018-02-21-07-47-00-233,excited,2.028
2018-02-21-07-47-04-078,excited,2.681
2018-02-21-07-47-08-396,excited,2.682
2018-02-21-07-47-34-935,excited,2.669
2018-02-21-07-50-59-432,excited,2.695
2018-02-21-07-54-54-261,excited,2.677
2018-02-21-07-55-29-854,excited,2.695
2018-02-21-07-56-01-012,excited,2.708
2018-02-21-07-56-13-006,excited,2.691
2018-02-21-07-56-55-366,excited,2.673
2018-02-21-07-57-37-091,excited,2.698
2018-02-21-07-58-25-184,excited,2.702
2018-02-21-07-59-26-486,excited,2.692
2018-02-21-08-00-39-399,excited,2.676
2018-02-21-08-01-51-652,excited,2.699
2018-02-21-08-03-01-773,excited,2.682
2018-02-21-08-04-12-005,excited,2.678
2018-02-21-08-07-27-764,excited,2.683
2018-02-21-08-07-51-000,excited,2.678
2018-02-21-08-07-54-619,excited,2.701
2018-02-21-08-07-58-905,excited,2.674
2018-02-21-08-09-12-567,excited,2.683
2018-02-21-08-09-35-699,excited,2.68
2018-02-21-08-10-24-112,excited,2.691
2018-02-21-08-10-28-294,excited,2.69
2018-02-21-08-10-31-218,excited,2.684
2018-02-21-08-14-10-409,excited,2.691
2018-02-21-08-16-15-930,excited,2.685
2018-02-21-08-23-10-789,excited,2.68
2018-02-21-08-27-32-674,excited,2.679
2018-02-21-08-28-18-897,excited,2.693
2018-02-21-08-29-37-638,excited,2.687
2018-02-21-08-29-48-936,excited,2.667
2018-02-21-08-29-57-367,excited,2.682
2018-02-21-08-30-00-438,excited,2.67
2018-02-21-08-30-21-302,excited,2.675
2018-02-21-08-30-51-353,excited,2.693
2018-02-21-08-32-00-181,excited,2.684
2018-02-21-08-34-03-426,excited,0.089
2018-02-21-08-34-03-532,Image,0.105
2018-02-21-08-34-05-550,excited,2.017
2018-02-21-08-37-18-666,excited,2.689
2018-02-21-08-40-28-219,excited,2.683
2018-02-21-08-41-58-290,excited,2.687
2018-02-21-08-43-51-695,excited,2.691
2018-02-21-08-44-28-863,excited,2.684
2018-02-21-08-44-56-525,excited,2.685
2018-02-21-08-47-02-167,excited,2.693
2018-02-21-08-50-14-407,excited,2.777
2018-02-21-08-50-21-918,excited,2.683
2018-02-21-08-50-46-982,excited,2.69
2018-02-21-08-52-08-233,excited,2.7
2018-02-21-08-52-44-376,excited,2.667
2018-02-21-08-53-08-027,excited,2.673
2018-02-21-08-54-17-870,excited,2.682
2018-02-21-08-54-40-929,excited,2.693
2018-02-21-08-55-00-612,excited,2.666
2018-02-21-08-55-52-454,excited,2.692
2018-02-21-08-57-44-967,excited,2.702
2018-02-21-08-58-02-983,excited,2.676
2018-02-21-08-58-08-293,excited,2.69
2018-02-21-08-58-14-783,excited,2.669
2018-02-21-08-59-58-710,excited,2.698
2018-02-21-09-01-19-869,excited,2.702
2018-02-21-09-04-50-452,excited,2.696
2018-02-21-09-08-32-657,excited,2.692
2018-02-21-09-09-09-200,excited,2.688
2018-02-21-09-09-28-722,excited,2.672
2018-02-21-09-09-51-494,excited,2.68
2018-02-21-09-10-08-414,excited,2.67
2018-02-21-09-11-33-774,excited,2.681
2018-02-21-09-12-06-923,excited,2.677
2018-02-21-09-15-25-262,excited,2.658
2018-02-21-09-15-41-550,excited,0.2
2018-02-21-09-15-41-749,Image,0.198
2018-02-21-09-15-42-162,excited,0.412
2018-02-21-09-15-43-578,Image,1.414
2018-02-21-09-15-45-599,excited,2.021
2018-02-21-09-20-34-261,excited,2.684
2018-02-21-09-23-20-286,excited,2.696
2018-02-21-09-29-23-261,excited,2.707
2018-02-21-09-30-17-064,excited,0.085
2018-02-21-09-30-20-574,Image,3.509
2018-02-21-09-30-22-580,excited,2.005
2018-02-21-09-33-52-235,excited,2.678
2018-02-21-09-35-11-785,excited,2.675
2018-02-21-09-38-31-244,excited,2.67
2018-02-21-09-39-27-280,excited,0.09
2018-02-21-09-39-42-312,Image,15.031
2018-02-21-09-39-44-326,excited,2.013
2018-02-21-09-39-58-146,excited,2.696
2018-02-21-09-39-59-861,excited,0.117
2018-02-21-09-40-01-452,Image,1.59
2018-02-21-09-40-03-477,excited,2.024
2018-02-21-09-40-21-080,excited,0.087
2018-02-21-09-40-22-988,Image,1.907
2018-02-21-09-40-25-011,excited,2.022
2018-02-21-09-40-27-964,excited,2.671
2018-02-21-09-41-20-182,excited,2.691
2018-02-21-09-46-25-232,excited,2.682
2018-02-21-09-47-01-101,excited,2.687
2018-02-21-09-48-50-510,excited,2.673
2018-02-21-09-50-28-288,excited,2.681
2018-02-21-09-52-57-773,excited,2.691
2018-02-21-09-54-31-157,excited,2.713
2018-02-21-09-56-38-879,excited,2.678
2018-02-21-09-59-45-414,excited,2.675
2018-02-21-10-00-10-649,excited,2.669
2018-02-21-10-04-46-269,excited,2.663
2018-02-21-10-06-18-154,excited,2.695
2018-02-21-10-06-51-723,excited,2.704
2018-02-21-10-08-28-099,excited,2.692
2018-02-21-10-09-43-310,excited,2.668
2018-02-21-10-10-34-128,excited,2.682
2018-02-21-10-11-16-094,excited,2.679
2018-02-21-10-12-35-462,excited,2.697
2018-02-21-10-13-40-867,excited,2.701
2018-02-21-10-14-00-900,excited,2.671
2018-02-21-10-14-43-555,excited,2.673
2018-02-21-10-15-12-631,excited,2.671
2018-02-21-10-16-44-793,excited,2.688
2018-02-21-10-17-00-705,excited,2.664
2018-02-21-10-18-18-410,excited,2.701
2018-02-21-10-19-24-823,excited,2.706
2018-02-21-10-19-47-760,excited,2.686
2018-02-21-10-21-38-655,excited,2.675
2018-02-21-10-21-55-668,excited,2.681
2018-02-21-10-22-34-149,excited,2.675
2018-02-21-10-23-44-995,excited,2.691
2018-02-21-10-24-25-335,excited,2.666
2018-02-21-10-25-26-153,excited,2.662
2018-02-21-10-25-27-885,excited,0.084
2018-02-21-10-25-30-115,Image,2.229
2018-02-21-10-25-32-134,excited,2.018
2018-02-21-10-25-37-560,excited,2.659
2018-02-21-10-27-23-770,excited,2.674
2018-02-21-10-32-13-322,excited,2.693
2018-02-21-10-33-08-600,excited,2.662
2018-02-21-10-36-06-239,excited,2.669
2018-02-21-10-37-19-854,excited,2.654
2018-02-21-10-37-20-720,excited,0.09
2018-02-21-10-37-21-315,Image,0.593
2018-02-21-10-37-23-344,excited,2.028
2018-02-21-10-40-29-546,excited,2.697
2018-02-21-10-40-37-496,excited,0.205
2018-02-21-10-40-37-583,Image,0.086
2018-02-21-10-40-39-591,excited,2.007
2018-02-21-10-41-36-258,excited,2.681
2018-02-21-10-43-02-342,excited,2.695
2018-02-21-10-43-19-394,excited,2.701
2018-02-21-10-43-45-415,excited,2.701
2018-02-21-10-46-47-574,excited,0.516
2018-02-21-10-46-47-658,Image,0.083
2018-02-21-10-46-49-766,excited,2.107
2018-02-21-10-47-31-521,excited,2.681
2018-02-21-10-49-28-257,excited,2.681
2018-02-21-10-49-42-580,excited,2.693
2018-02-21-10-49-45-308,excited,2.699
2018-02-21-10-51-11-330,excited,2.685
2018-02-21-10-51-16-442,excited,2.677
2018-02-21-10-51-26-192,excited,2.699
2018-02-21-10-52-45-130,excited,2.686
2018-02-21-10-53-49-414,excited,2.666
2018-02-21-10-54-34-724,excited,2.674
2018-02-21-10-55-21-286,excited,2.668
2018-02-21-10-59-23-058,excited,2.692
2018-02-21-10-59-35-785,excited,2.682
2018-02-21-10-59-51-872,excited,2.656
2018-02-21-11-02-31-733,excited,2.695
2018-02-21-11-08-22-538,excited,2.677
2018-02-21-11-09-43-727,excited,2.695
2018-02-21-11-10-06-148,excited,2.685
2018-02-21-11-10-29-296,excited,2.696
2018-02-21-11-12-48-176,excited,0.116
2018-02-21-11-12-49-081,Image,0.905
2018-02-21-11-12-51-103,excited,2.021
2018-02-21-11-12-51-877,excited,0.201
2018-02-21-11-12-53-079,Image,1.2
2018-02-21-11-12-55-112,excited,2.032
2018-02-21-11-13-40-969,excited,0.114
2018-02-21-11-13-46-097,Image,5.127
2018-02-21-11-13-48-122,excited,2.024
2018-02-21-11-16-16-973,excited,2.71
2018-02-21-11-17-07-443,excited,2.682
2018-02-21-11-18-26-083,excited,2.686
2018-02-21-11-19-50-419,excited,2.682
2018-02-21-11-19-58-680,excited,0.226
2018-02-21-11-19-58-765,Image,0.084
2018-02-21-11-20-00-791,excited,2.025
2018-02-21-11-23-03-818,excited,2.703
2018-02-21-11-26-53-235,excited,2.712
2018-02-21-11-27-25-562,excited,2.673
2018-02-21-11-27-38-207,excited,2.699
2018-02-21-11-27-44-615,excited,2.691
2018-02-21-11-29-13-975,excited,2.686
2018-02-21-11-31-32-540,excited,2.695
2018-02-21-11-33-13-310,excited,2.699
2018-02-21-11-35-49-379,excited,2.681
2018-02-21-11-35-52-214,excited,0.209
2018-02-21-11-35-52-626,Image,0.412
2018-02-21-11-35-54-650,excited,2.023
2018-02-21-11-36-29-673,excited,2.686
2018-02-21-11-37-31-187,excited,2.703
2018-02-21-11-38-41-493,excited,2.671
2018-02-21-11-39-14-170,excited,2.697
2018-02-21-11-40-25-987,excited,2.682
2018-02-21-11-41-16-079,excited,2.677
2018-02-21-11-41-55-755,excited,2.677
2018-02-21-11-43-52-083,excited,2.688
2018-02-21-11-46-54-134,excited,2.698
2018-02-21-11-47-51-396,excited,2.666
2018-02-21-11-49-05-349,excited,2.686
2018-02-21-11-49-44-020,excited,2.687
2018-02-21-11-49-51-965,excited,2.711
2018-02-21-11-50-01-839,excited,2.665
2018-02-21-11-50-26-227,excited,2.696
2018-02-21-11-50-36-333,excited,2.679
2018-02-21-11-52-22-422,excited,2.894
2018-02-21-11-53-15-910,excited,2.666
2018-02-21-11-53-20-111,excited,2.681
2018-02-21-11-53-35-460,excited,2.774
2018-02-21-11-54-35-838,excited,2.666
2018-02-21-11-55-45-492,excited,2.694
2018-02-21-11-55-53-492,excited,2.661
2018-02-21-11-56-25-458,excited,2.68
2018-02-21-11-56-59-911,excited,2.662
2018-02-21-11-58-51-571,excited,2.707
2018-02-21-11-59-49-130,excited,2.683
2018-02-21-12-00-06-658,excited,2.673
2018-02-21-12-00-22-797,excited,2.685
2018-02-21-12-01-54-963,excited,2.685
2018-02-21-12-02-53-273,excited,2.663
2018-02-21-12-03-35-350,excited,2.669
2018-02-21-12-04-59-885,excited,2.667
2018-02-21-12-05-23-642,excited,2.669
2018-02-21-12-07-08-652,excited,2.676
2018-02-21-12-11-17-710,excited,2.678
2018-02-21-12-12-11-505,excited,2.685
2018-02-21-12-12-39-442,excited,2.676
2018-02-21-12-13-06-114,excited,2.689
2018-02-21-12-14-17-628,excited,2.664
2018-02-21-12-17-19-474,excited,2.685
2018-02-21-12-17-37-090,excited,2.675
2018-02-21-12-18-46-719,excited,2.671
2018-02-21-12-20-32-823,excited,2.679
2018-02-21-12-20-58-556,excited,2.669
2018-02-21-12-21-38-361,excited,2.691
2018-02-21-12-22-24-362,excited,2.7
2018-02-21-12-24-14-326,excited,2.668
2018-02-21-12-27-12-793,excited,2.699
2018-02-21-12-27-33-113,excited,2.693
2018-02-21-12-29-05-483,excited,2.685
2018-02-21-12-29-38-238,excited,2.694
2018-02-21-12-29-46-562,excited,2.7
2018-02-21-12-30-57-682,excited,2.68
2018-02-21-12-31-55-888,excited,2.684
2018-02-21-12-32-48-785,excited,2.686
2018-02-21-12-34-36-818,excited,2.698
2018-02-21-12-36-34-591,excited,2.665
2018-02-21-12-37-43-364,excited,2.705
2018-02-21-12-39-33-359,excited,2.699
2018-02-21-12-40-55-610,excited,2.683
2018-02-21-12-41-08-432,excited,2.704
2018-02-21-12-42-21-048,excited,2.686
2018-02-21-12-44-42-432,excited,2.684
2018-02-21-12-45-12-244,excited,2.666
2018-02-21-12-46-39-422,excited,2.67
2018-02-21-12-47-27-923,excited,2.687
2018-02-21-12-49-08-494,excited,2.684
2018-02-21-12-49-53-901,excited,2.692
2018-02-21-12-49-56-779,excited,2.668
2018-02-21-12-50-33-177,excited,2.687
2018-02-21-12-51-05-807,excited,2.672
2018-02-21-12-52-47-396,excited,2.668
2018-02-21-12-54-35-000,excited,2.682
2018-02-21-12-57-15-606,excited,2.685
2018-02-21-12-57-24-236,excited,2.685
2018-02-21-12-57-31-856,excited,0.086
2018-02-21-12-57-39-400,Image,7.543
2018-02-21-12-57-41-418,excited,2.016
2018-02-21-12-57-56-803,excited,0.085
2018-02-21-12-57-57-613,Image,0.809
2018-02-21-12-57-59-635,excited,2.021
2018-02-21-12-57-59-721,excited,2.107
2018-02-21-12-58-00-515,Image,0.793
2018-02-21-12-58-02-539,excited,2.023
2018-02-21-12-58-14-208,excited,2.667
2018-02-21-12-59-01-490,excited,2.661
2018-02-21-12-59-37-658,excited,2.664
2018-02-21-13-00-06-144,excited,2.69
2018-02-21-13-00-19-074,excited,2.701
2018-02-21-13-00-54-213,excited,2.688
2018-02-21-13-01-04-172,excited,0.197
2018-02-21-13-01-10-568,Image,6.395
2018-02-21-13-01-12-592,excited,2.023
2018-02-21-13-01-19-291,excited,1.313
2018-02-21-13-01-23-202,Image,3.91
2018-02-21-13-01-23-905,excited,0.702
2018-02-21-13-01-24-105,Image,0.199
2018-02-21-13-01-28-614,excited,4.508
2018-02-21-13-01-42-139,Image,13.524
2018-02-21-13-01-44-159,excited,2.019
2018-02-21-13-01-45-665,excited,0.116
2018-02-21-13-01-54-786,Image,9.119
2018-02-21-13-01-56-817,excited,2.03
2018-02-21-13-04-16-346,excited,0.211
2018-02-21-13-04-16-431,Image,0.084
2018-02-21-13-04-18-430,excited,1.998
2018-02-21-13-04-50-829,excited,2.715
2018-02-21-13-05-27-844,excited,2.685
2018-02-21-13-07-38-496,excited,2.692
2018-02-21-13-08-03-444,excited,2.698
2018-02-21-13-16-22-390,excited,0.118
2018-02-21-13-16-22-473,Image,0.081
2018-02-21-13-16-24-518,excited,2.044
2018-02-21-13-16-34-189,excited,2.696
2018-02-21-13-16-55-037,excited,2.695
2018-02-21-13-17-31-987,excited,2.677
2018-02-21-13-18-03-858,excited,0.088
2018-02-21-13-18-05-567,Image,1.708
2018-02-21-13-18-07-586,excited,2.018
2018-02-21-13-18-10-476,excited,4.908
2018-02-21-13-18-12-082,Image,1.605
2018-02-21-13-18-12-183,excited,0.1
2018-02-21-13-18-12-377,Image,0.192
2018-02-21-13-18-14-386,excited,2.009
2018-02-21-13-18-19-095,excited,0.088
2018-02-21-13-18-19-998,Image,0.902
2018-02-21-13-18-22-036,excited,2.037
2018-02-21-13-18-28-419,excited,2.701
2018-02-21-13-18-31-027,excited,0.204
2018-02-21-13-18-47-251,Image,16.223
2018-02-21-13-18-49-296,excited,2.044
2018-02-21-13-19-26-809,excited,2.669
2018-02-21-13-19-32-425,excited,2.683
2018-02-21-13-21-07-292,excited,2.667
2018-02-21-13-21-15-106,excited,2.679
2018-02-21-13-21-26-208,excited,2.666
2018-02-21-13-22-18-605,excited,2.662
2018-02-21-13-23-37-286,excited,0.09
2018-02-21-13-23-44-726,Image,7.439
2018-02-21-13-23-46-765,excited,2.038
2018-02-21-13-25-01-345,excited,76.618
2018-02-21-13-25-10-471,Image,9.125
2018-02-21-13-25-11-796,excited,1.324
2018-02-21-13-25-14-778,Image,2.981
2018-02-21-13-25-16-812,excited,2.033
2018-02-21-13-25-28-997,excited,2.697
2018-02-21-13-25-51-153,excited,0.109
2018-02-21-13-25-52-073,Image,0.919
2018-02-21-13-25-54-251,excited,2.177
2018-02-21-13-25-57-649,excited,2.688
2018-02-21-13-26-10-445,excited,2.658
2018-02-21-13-28-58-970,excited,2.668
2018-02-21-13-29-04-534,excited,2.717
2018-02-21-13-29-31-031,excited,2.672
2018-02-21-13-31-55-026,excited,2.688
2018-02-21-13-33-17-054,excited,2.666
2018-02-21-13-37-36-753,excited,2.695
2018-02-21-13-38-39-084,excited,0.2
2018-02-21-13-38-42-589,Image,3.504
2018-02-21-13-38-44-576,excited,1.986
2018-02-21-13-38-53-594,excited,0.085
2018-02-21-13-38-54-326,Image,0.731
2018-02-21-13-38-56-362,excited,2.035
2018-02-21-13-39-04-127,excited,0.115
2018-02-21-13-39-05-237,Image,1.109
2018-02-21-13-39-07-245,excited,2.007
2018-02-21-13-39-40-364,excited,2.679
2018-02-21-13-39-52-488,excited,2.672
2018-02-21-13-41-29-689,excited,2.682
2018-02-21-13-42-05-572,excited,0.083
2018-02-21-13-42-05-866,Image,0.293
2018-02-21-13-42-07-889,excited,2.022
2018-02-21-13-43-37-528,excited,2.693
2018-02-21-13-45-01-295,excited,2.692
2018-02-21-13-45-40-268,excited,2.687
2018-02-21-13-49-46-441,excited,0.116
2018-02-21-13-50-18-100,Image,31.658
2018-02-21-13-50-20-126,excited,2.025
2018-02-21-13-50-22-326,excited,0.119
2018-02-21-13-50-40-555,Image,18.228
2018-02-21-13-50-42-578,excited,2.022
2018-02-21-13-50-58-392,excited,0.084
2018-02-21-13-51-11-856,Image,13.463
2018-02-21-13-51-13-735,excited,1.878
2018-02-21-13-51-15-744,Image,2.008
2018-02-21-13-51-17-752,excited,2.007
2018-02-21-13-51-55-714,excited,0.084
2018-02-21-13-52-02-549,Image,6.834
2018-02-21-13-52-04-561,excited,2.011
2018-02-21-13-52-08-212,excited,2.684
2018-02-21-13-52-29-166,excited,2.685
2018-02-21-13-55-52-652,excited,0.09
2018-02-21-13-55-53-755,Image,1.102
2018-02-21-13-55-55-073,excited,1.317
2018-02-21-13-55-56-283,Image,1.208
2018-02-21-13-55-58-320,excited,2.037
2018-02-21-13-57-19-021,excited,2.711
2018-02-21-13-57-59-298,excited,2.689
2018-02-21-13-58-09-593,excited,2.68
2018-02-21-13-59-31-745,excited,2.678
2018-02-21-13-59-44-443,excited,2.659
2018-02-21-14-00-10-110,excited,2.681
2018-02-21-14-00-55-834,excited,0.113
2018-02-21-14-01-03-045,Image,7.21
2018-02-21-14-01-05-113,excited,2.067
2018-02-21-14-01-15-660,excited,2.682
2018-02-21-14-01-23-698,excited,1.111
2018-02-21-14-01-26-709,Image,3.01
2018-02-21-14-01-27-813,excited,1.103
2018-02-21-14-01-28-434,Image,0.62
2018-02-21-14-01-29-388,excited,0.953
2018-02-21-14-01-30-523,Image,1.134
2018-02-21-14-01-31-706,excited,1.182
2018-02-21-14-01-32-525,Image,0.818
2018-02-21-14-01-33-618,excited,1.092
2018-02-21-14-01-34-331,Image,0.713
2018-02-21-14-01-35-730,excited,1.398
2018-02-21-14-01-37-408,Image,1.677
2018-02-21-14-01-39-433,excited,2.025
2018-02-21-14-02-21-083,excited,2.683
2018-02-21-14-03-58-049,excited,2.684
2018-02-21-14-04-25-210,excited,2.673
2018-02-21-14-05-49-253,excited,2.667
2018-02-21-14-05-53-506,excited,2.7
2018-02-21-14-06-18-011,excited,2.683
2018-02-21-14-06-37-258,excited,2.687
2018-02-21-14-09-09-341,excited,2.695
2018-02-21-14-10-05-243,excited,2.689
2018-02-21-14-10-56-929,excited,2.682
2018-02-21-14-11-41-206,excited,2.67
2018-02-21-14-14-47-260,excited,2.666
2018-02-21-14-15-48-688,excited,2.684
2018-02-21-14-15-54-774,excited,2.667
2018-02-21-14-18-51-112,excited,2.683
2018-02-21-14-20-43-815,excited,2.674
2018-02-21-14-21-09-763,excited,2.683
2018-02-21-14-22-27-299,excited,2.663
2018-02-21-14-25-48-098,excited,2.706
2018-02-21-14-26-17-743,excited,2.672
2018-02-21-14-28-27-812,excited,2.704
2018-02-21-14-29-55-654,excited,2.68
2018-02-21-14-30-27-104,excited,2.693
2018-02-21-14-34-20-445,excited,2.683
2018-02-21-14-35-09-220,excited,2.673
2018-02-21-14-35-12-046,excited,2.704
2018-02-21-14-36-36-172,excited,2.668
2018-02-21-14-41-28-716,excited,2.671
2018-02-21-14-42-38-858,excited,2.683
2018-02-21-14-46-22-448,excited,2.659
2018-02-21-14-46-26-852,excited,2.661
2018-02-21-14-51-08-717,excited,2.7
2018-02-21-14-52-32-849,excited,2.675
2018-02-21-14-53-35-065,excited,2.683
2018-02-21-14-55-53-343,excited,2.701
2018-02-21-14-59-15-493,excited,2.681
2018-02-21-15-02-18-220,excited,2.684
2018-02-21-15-02-39-076,excited,2.688
2018-02-21-15-02-50-692,excited,0.089
2018-02-21-15-02-51-918,Image,1.225
2018-02-21-15-02-53-210,excited,1.291
2018-02-21-15-02-53-410,Image,0.199
2018-02-21-15-02-55-428,excited,2.017
2018-02-21-15-04-00-133,excited,2.691
2018-02-21-15-06-09-858,excited,2.697
2018-02-21-15-07-01-759,excited,2.696
2018-02-21-15-07-55-126,excited,2.678
2018-02-21-15-10-54-266,excited,2.663
2018-02-21-15-12-48-501,excited,2.692
2018-02-21-15-13-23-956,excited,2.688
2018-02-21-15-13-53-106,excited,2.686
2018-02-21-15-15-59-343,excited,2.686
2018-02-21-15-16-02-352,excited,2.679
2018-02-21-15-16-06-655,excited,2.685
2018-02-21-15-17-30-511,excited,2.701
2018-02-21-15-18-25-428,excited,2.695
2018-02-21-15-19-04-360,excited,2.678
2018-02-21-15-19-41-432,excited,2.663
2018-02-21-15-20-34-545,excited,2.664
2018-02-21-15-23-32-156,excited,2.66
2018-02-21-15-29-04-719,excited,2.709
2018-02-21-15-29-59-527,excited,0.086
2018-02-21-15-29-59-728,Image,0.2
2018-02-21-15-30-04-023,excited,4.294
2018-02-21-15-30-15-049,excited,2.705
2018-02-21-15-33-21-383,excited,2.668
2018-02-21-15-34-09-887,excited,2.685
2018-02-21-15-36-04-689,excited,2.686
2018-02-21-15-40-14-972,excited,2.686
2018-02-21-15-40-31-700,excited,0.198
2018-02-21-15-40-57-374,Image,25.673
2018-02-21-15-40-59-403,excited,2.028
2018-02-21-15-41-30-034,excited,2.692
2018-02-21-15-42-26-506,excited,2.672
2018-02-21-15-45-06-326,excited,2.687
2018-02-21-15-46-39-687,excited,2.679
2018-02-21-15-48-14-878,excited,2.685
2018-02-21-15-50-09-601,excited,2.704
2018-02-21-15-50-12-692,excited,0.085
2018-02-21-15-50-16-627,Image,3.934
2018-02-21-15-50-16-927,excited,0.299
2018-02-21-15-50-18-213,Image,1.285
2018-02-21-15-50-20-236,excited,2.022
2018-02-21-15-50-57-600,excited,2.699
2018-02-21-15-54-43-775,excited,2.669
2018-02-21-15-55-35-577,excited,2.682
2018-02-21-15-56-05-142,excited,2.695
2018-02-21-15-56-47-344,excited,2.712
2018-02-21-15-58-33-495,excited,2.662
2018-02-21-16-00-53-460,excited,2.679
2018-02-21-16-02-56-882,excited,2.672
2018-02-21-16-03-00-100,excited,2.688
2018-02-21-16-03-04-216,excited,3.401
